entry_id	md5sum	file_name	dataset	dimension	published_value	inferred_value	recommendation	published_in_vocabulary
cf30bd1b-62a2-463f-93ee-5d1e71f0263e	aa08c9f000b68358ff14543e3c39e4d5	RNF14-BGRSDLV03-33_Signal.Unique.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
cf425cb4-3ba2-4a08-bd2a-a4601df8aea2	e4812e2cd41c0bde0d5ecf126e20180d	BRCA1-BGRSDLV02-9_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
cf4cd6b0-a3ef-437b-973d-8c31658546a7	b96d7caaf8408ba3d3cc77f5cdf349c2	ZNF800-BGRSDLV04-86_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
cf879329-911b-4062-bfdd-de2b9ac3e842	c5cddb71bd3de53547080ade9fd486f2	ZNF385C-BGRSLV08-31_Signal.Unique.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
cf8ee7cf-a5a9-48e6-b9dc-b3e2c735f52e	7368f920e598bcc1ff0655b4b9788e91	CPSF4L-BGRSDLV04-107dox_quant.sf	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
cfae2a0d-0e63-47e2-8f20-53ee53625d48	d96a6595921299f871425b648fb86d3c	NT-BGRSDLV02-1_Signal.Unique.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
cfb53eeb-6178-415e-b865-cfa3ddac2fa7	d085d95aabddebf3619d66bf47a150e1	CNOT4-BGRSLV02-69_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
cfb6bb4b-af64-4739-91d0-1c1f20b2dd75	b5d4c5978becf45050e4cf234898e2fc	ZCCHC7-BGRSLV02-51_Signal.Unique.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
cfce91fe-e685-49c2-a733-908caff7fdfd	45cca8db42df89eb384951461195bf9c	TRIP4-BGRSLV02-48_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
cfd912b6-0d80-433a-ac48-8b58c6ea8ba0	a41a23438e3392049b12de2daec154f0	RBM5-BGRSDLV02-56dox_Signal.Unique.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d0083208-8763-41f7-8dfc-70138f65ca02	4928c1aa7597e56535d4d9254f2efbf4	ARIH1-BGRSLV07-6_quant.sf	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d0096df0-a22e-40e2-8237-08cb85cd9539	19de2180fccb55a83281b599b027ba6b	CNBP-BGRSDLV02-RS293_DESeq2_output.txt	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d0221121-cd07-4568-a86a-c8ef4acf4585	c547903796217d8628b7c52181fa1858	DDX59-BGRSDLV04-12dox_quant.sf	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d02f7893-2a08-4ef2-b812-986b5b7d4b47	0ff6791a24e40aef738a2d9bcc99b934	NT-BGRSDLV04-3dox_Signal.Unique.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d03469b8-b154-48d8-b668-0eb42fc897bd	acd26008cdd57365cd4dc88eabced017	BL-BGRSLV04-72_Signal.Unique.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d050ac94-8cfe-431d-abdb-1a9222a3d757	b0e09f718fce59c05a9a2e07a99bf99a	ZNF354A-BGRSLV08-25_Signal.Unique.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d05f8597-eec4-4496-87f8-543530a8bd5b	6405b8d9df7d846dc574d12262906a4d	FUS-BGRSDLV03-17_Signal.Unique.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d096ceb0-c68f-4c52-aeae-532af16b04a5	dff22774418cf14746d6e38d511d6142	NDUFS6-BGRSLV04-24_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d0da4961-0ea3-4f5d-8f5d-bbf5598a47f2	e6fe52287168cd637b8e12d94cf2fe77	CNBP-BGRSDLV02-20dox_Signal.Unique.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d0e3b4f3-c9a0-4401-b934-882c8c215bad	a13795ca390d872bb2408567f1419ecf	WBP4-BGRSLV08-3_quant.sf	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d1130943-a3b0-497c-b429-1f148d554568	f72f9ae4daa09254c1a72c2c069c4e30	TEX13A-BGRSDLV04-94_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d133812d-ae43-4aa9-8f82-4fbb5b97b242	81296eb95cf8d2ad5e2879f659b24c2a	DZIP3-BGRSDLV04-RSD293_DESeq2_output.txt	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d13f30a6-283b-476b-87b8-0095c09438b5	418025cd758c834dd68b09d5b1f89fb0	CNBP-BGRSLV03-RS293_DESeq2_output.txt	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d17b2c03-addb-4648-8c33-145e98839a8d	2f1253aeb137bcdb1df151b804aa9e17	ZNF277-BGRSDLV02-73_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d1842523-72d1-46c3-b331-0063a08c5dd2	80abd48b1663cadef5c8522623a539b6	RNF20-BGRSLV02-RS293_DESeq2_output.txt	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d19291e8-829f-46a5-983a-676789f501c1	553d9b169f43a8d8e61046471e7a2c0c	EGLN1-BGRSLV03-23_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d1d518f3-405b-40b9-98f3-b80889af8273	8afee03ac4d45b2e6ec39a1c19596e90	ZMAT5-BGRSLV03-56_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d1e95231-65b1-40f2-91ae-b4d150ff44d6	0943a339d39ea85d339b77d969597a82	MAZ-BGRSDLV02-48dox_Signal.Unique.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d1ec4954-286d-4556-b63e-f541ad6e12e2	92694d1aa1051890aacdbaed5705f173	TRMU-BGRSLV05-27_quant.sf	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d20b25ee-9205-4476-8e7e-bbec48438bf3	698de2b62fc7dc00b9f22730a1c8b853	PHF11-BGRSLV02-33_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d2102529-0097-471b-84da-490fb4def874	ca90974f9575144500cbffc27333393b	PIAS4-BGRSLV06-15_quant.sf	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d2110c59-7212-4bb1-bc75-c53e1454fd98	46b8f855111b096a74c095675e580dc5	DZIP3-BGRSDLV04-RS293_DESeq2_output.txt	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d23e43b4-d885-4baf-8f53-d9db39bebfbe	d2402cd82af869caba54037481581c18	NT-BGRSLV04-2_Signal.Unique.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d26a61f3-5b2b-475b-a8fe-4cdfddf05b22	cb280de873ef07e4147bf133ba3f1c56	PIAS4-BGRSLV06-16_Signal.Unique.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d26f9821-8c36-45c6-8da6-e3f114ed0654	07d18234ef7a8f9e20c42e19fff6b1e5	PHF7-BGRSDLV02-51dox_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d2755fe2-4209-4084-8318-6fcf1e7581ba	61be8707135d2bd2ef192202250cd352	FUS-BGRSDLV03-19dox_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d29c7b97-ec0d-4be2-bf44-2b6c6b36b2f5	f7ad4a7826852d611b0065a327cdbcdc	ZNF2-BGRSLV03-58_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d2b64ece-d3f2-461e-a9bd-2e33e50dafba	2e3fdf3002577ab7a59007356877f2cf	USP44-BGRSLV04-64_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d30bb870-e67c-4b01-afaa-ef3c1cc9015f	14641306cafaf00150bf018897ed1f05	RNF20-BGRSLV02-50_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d33be97d-4ffc-484b-9a6e-8d9b456605b9	8cb0fcf4713fa516e36813752c09f89c	DDX59-BGRSDLV04-9_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d36fc411-5c27-409f-b77b-dccbdb77c67b	d40af8ddf856555bfc078206467d4602	ZCCHC7-BGRSLV02-RS293_DESeq2_output.txt	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d3a2c798-ef85-4689-9fb3-291be9c1bbbb	83a2b861c2f24c5a044b499e267cfead	ZMAT5-BGRSDLV02-67dox_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d3c32bbd-0137-427a-8283-0e3787137d9e	11ada94a0cec01e35b21770d1e8a82ee	PHF7-BGRSDLV02-50_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d3e52f2b-4b5c-4be4-84d2-7d9d3311ffda	fb1c00a8508f67ae1b4713b20f520e98	NT-BGRSLV07-1_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d4190e01-1627-4784-a03c-212350902499	1a6bad55c67002fdc22f7000b19ee3a1	CISD1-BGRSLV03-11_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d46c7b8e-41da-474a-9289-28093d50f8b0	88ef39a24b0a5b497d182d2ad7b400f3	ZIC3-BGRSLV02-31_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d4856ea5-38f9-46c2-af06-d90a9e0ae16c	bb748a4deca1239bb41b1a1f50e81b2e	ZNF706-BGRSDLV04-78_Signal.Unique.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d49d770d-80fa-4eb5-919a-01cdedf386f4	016c3924afd3d51aac2a0728cc8314d7	TRIM55-BGRSDLV04-104dox_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d4a7c65f-b2f3-4adf-9328-cd81d30ad278	100f378b19c2847d9afb837c96966538	CISD1-BGRSDLV02-RSD293RBP_DESeq2_output.txt	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d4baac92-5821-4063-83e3-9568d5e0dc85	37e4f3bccf3ca7992bbb4202038b8d5d	U2AF1L4-BGRSLV05-31_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d4c9ae12-c5ff-4459-9330-f2e3b6dd3bbd	cafd15c604e4f602c2c0492cdc1ed3bc	ZCWPW1-BGRSLV05-58_Signal.Unique.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d4d4e83b-aeea-43c2-a9bd-6bec7f895521	353ead8cc0194bcb0ada8b9dccaed5ff	ZNF184-BGRSLV08-19_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d528de5c-b76f-4a99-9706-205ceed96f3b	06a0f9f1fe5879d79b56e1f20244d8a6	ZNF473-BGRSDLV02-RSD293RBP_DESeq2_output.txt	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d53aec5f-e917-4886-a031-1ed92fc04ff3	52dca9746e6e4fbb60a2a4cf87443c57	ZNF184-BGRSLV08-19_Signal.Unique.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d56d1f9e-54ae-4ae7-acfd-95b29b2a8b66	6f47ef7416adbd163ad2cbd9a28360eb	ZNF302-BGRSDLV04-60dox_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d59b5255-7b98-48ae-ad01-935d3b453ad3	a42a0b5e5bd7e9512ed1c5abe0bde214	SNRNP48-BGRSDLV04-36dox_Signal.Unique.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d5b3b404-39dc-4463-b822-0227ce6290b4	f1b7c2da8950f5874f2391cad6691d11	ZNF317-BGRSDLV02-79dox_Signal.Unique.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d5e88fb0-2321-4b0e-bf0c-7ed9f01ee9a5	8470e7ca658eeda52f498ff08d7bc18e	PML-BGRSLV04-38_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d5f67f39-7dfa-4db4-9861-2ed114e993d8	1a211a1661cef082f2b02e5aba616d46	PIAS4-BGRSLV06-15_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d600f52e-6e26-47fd-9a77-d7c10b764709	989c3c4df066e52a34eda478f8e6d7a0	TRIM32-BGRSLV05-22_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d60c2c40-9a86-4657-b1ac-1169deada0a8	f1f0298917c4c0042058155c3fc90aee	ZNF473-BGRSDLV02-91dox_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d61c8db7-ac31-4236-a398-850329f42e28	dcee09d332bb2a3012b1da8f17afa609	RNF41-BGRSLV04-54_Signal.Unique.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d61d573c-93a3-41bc-a134-8fb422c3d273	9ac4c7282024ebccc46746e996b993b7	ZNF473-BGRSDLV02-89_quant.sf	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d625f0c9-e66f-4271-850b-bcd799ebe338	d58f9853b7af80badc122e7b03fc0a8c	U2AF1-BGRSLV02-18_Signal.Unique.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d626b727-0437-4eeb-9e8b-cc65b55a9599	13af59456cc56464215f492d9a1337d3	CNBP-BGRSLV03-15_quant.sf	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d64bcaae-fa42-48b0-a2ae-dabfc352c7d9	fd7b01990ff51d19fc192b2efd41d5e6	NR3C1-BGRSLV06-12_Signal.Unique.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d6501eab-e54e-4f07-a3ca-56cfd2d833cb	b9d8e7e51245027e229e733249ac8ea6	DZIP3-BGRSLV02-55_Signal.Unique.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d65cb785-8976-4313-800b-ef461eedb280	cee57fa7b80a424925126f5bcffd84e5	RNF20-BGRSLV02-49_quant.sf	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d65f8230-4010-47b8-a56a-d7ca78ba131b	894f1bbbee874c862d5eb9cb8d79dae3	U2AF1-BGRSLV02-18_quant.sf	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d66d7bc1-e5db-4cff-8a34-2c46f627dcdc	239354ace6cbc83658107176960550cf	RNF14-BGRSDLV03-36dox_Signal.Unique.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d69094b2-49ce-402f-accd-bba0b163bcf9	37415245aea4557feff4cc91cbee1961	ZNF593-BGRSDLV04-65_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d6d3fc9a-22b1-4030-82e1-d47d344522e1	6166a70c037ce182023e7e210887fbc7	ZNF800-BGRSDLV04-85_Signal.Unique.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d6db4599-7cf0-4813-a8a0-3f26ea9552ce	3556e6de032b438cad9787ff84c7bbb6	ZNF473-BGRSDLV02-91dox_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d7008e27-eae3-4925-a096-0dc3449eea1f	8c31132a1d21fe4694005eb8412059fb	ZMAT3-BGRSDLV02-62_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d7080f77-5b6a-4b1e-8ecf-8501e4f49c63	0b8dfd590dbe547e8a0aaa169536f29f	RNF41-BGRSLV04-53_Signal.Unique.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d70a7ca8-fe08-482c-8168-4b1a1e3e0b8c	ea8a04a86206eb98380e00a3f6e916f0	DDX59-BGRSLV02-23_Signal.Unique.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d70f4373-c85e-4224-bd83-af4698089ad8	651266c77cec3e1ded52c547d1a2881a	MBNL1-BGRSDLV03-26_quant.sf	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d737ffcb-7aa2-4195-844d-d18601b51506	02c9437375dfcad3115ed6c7abf92621	CISD2-BGRSDLV02-84dox_Signal.Unique.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d74b0d14-3e04-4b58-a70f-8a6448a2390b	09aa16a8514e7a713addcae85ea5d356	TEX13A-BGRSDLV04-89_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d7514ac0-d875-482c-9c12-ae943b02a18b	4596bb1a0d0a295a6ee0a87cc7a95284	ZDHHC5-BGRSLV05-60_Signal.Unique.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d75b3f8a-bb50-4fed-bf92-78b7f2c6650b	3bb77f94cea00857b0c62ed7e199aa76	ZNF800-BGRSLV02-42_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d75cea23-19cf-486b-9bef-2b1ad6fd5379	46515845f1f3fcd3025027b04fb73ff4	FUS-BGRSLV02-RS293_DESeq2_output.txt	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d768c3e9-20c8-4670-88b5-7f89a7116c94	3f61f2fc297f63c459caa211033dfba7	TEX13A-BGRSDLV04-90_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d794f993-acfa-49d5-8188-9d6fcd157384	8b86fa36f88634070e149808d2edd93e	CISD1-BGRSDLV02-15dox_Signal.Unique.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d7956c0a-8020-4761-9a0a-7b709fa6be6f	dc19338e2549e11dfe6a6dfe3dd08068	CISD2-BGRSDLV02-84dox_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d7b8c8af-34bb-4356-b301-f410c4b7b6df	ff6a9e5995cdeb3ec68cf15f17b6e103	ZNF800-BGRSLV02-41_Signal.Unique.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d7c408ec-c754-43f0-9a6c-c45f9375d9c5	1a72b4de0ba16dbdbed1a610820813af	LIN28B-BGRSDLV02-RS293_DESeq2_output.txt	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d7fdb535-1ed0-4016-a9e0-ed45520091bd	0623bf630f10e7f774ca6a1ea4595b00	ZNF169-BGRSLV06-53_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d80f3998-0bb2-44ed-b41e-0c2615690cca	220d598676735e68164732b94440d6a7	ZC3H8-BGRSLV02-20_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d81f1f10-7f30-42f1-90b7-a84a6a4eb0e8	3c67dcc844e96e59fc1ce31ecae90e76	SNRNP48-BGRSDLV04-RSD293_DESeq2_output.txt	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d8308e07-da42-41af-9b1c-10670f5e66d5	8b6650cb980476422dc7c4d3c8cfcf1e	ZMAT3-BGRSLV03-53_Signal.Unique.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d8324202-6327-4aa5-a70d-5270c3d352e0	1737568506e82a7436c1806f42bf02af	RBM4B-BGRSLV04-43_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d84ca825-b020-4283-a66b-45d56f7e7d7c	56e818c98215bdb18e2613114d48907c	RNF113A-BGRSDLV03-29_Signal.Unique.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d8700a4b-eef2-4bd0-a2aa-9e4a977f56f4	8c6d21ada0db66c466a8113d4f58ebd0	GTF3C4-BGRSDLV02-33_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d871c10b-30fb-43a0-a935-ceb7f6bb042f	1b08627fb0e0ddee0f2981cfe91c551b	SEC23B-BGRSLV06-37_quant.sf	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d882e60a-4e1a-4c69-b990-3cf717c5b41d	268d305238e4cff5be965920dae640d4	ZIC3-BGRSLV02-32_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d886bbe6-ef40-4c32-aa36-d4a638c818cf	4fc285e0539454f47bfdb0812cc799cb	NDUFS6-BGRSLV04-23_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d88b1c7b-f71a-4748-8a1a-4d2842027c22	a5ae4a123bdf74cb8aa28f1d820d7053	RYBP-BGRSLV06-36_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d894c342-b31d-4ccd-bebc-6eeb5b52d3d5	f0de6d7814af84a91c8d185331fd4b1f	ZIC3-BGRSLV02-31_quant.sf	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d8b3cae8-c88c-4a73-b2cc-1feb4cab05d1	c6ebce9a36b30528eb9e749d0fdb4a15	LIN28B-BGRSDLV02-42_quant.sf	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d8b6449e-af9c-4c3c-bfd3-8786bbe0baf7	d6e089e7f52da9797527f9fcba4605b4	FUS-BGRSDLV03-19dox_Signal.Unique.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d91771a4-44c1-406d-ba29-c0b9281c4798	1ff63abb8d9c69eedcddd3296f732905	CISD2-BGRSDLV02-81_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d918c64a-26d5-49ce-add3-a6e30e364fdd	a2f3cca89f61fcb82bb3971c390984e6	CTCF-BGRSDLV02-21_Signal.Unique.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d9321611-0c29-40cd-a17c-62237446864d	31feb24d5ca35f56ccbb9f08da8bfca3	TRIM28-BGRSLV06-44_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d93fe13a-246c-460f-af8c-4dbb22443336	f081065ba714a82b55153dcbffd6fef4	APEX2-BGRSDLV02-5_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d96b81b5-e921-4be0-9f73-1e8723beec76	e0ef89c8c647f46ef263fbfc8947da80	CISD1-BGRSDLV02-16dox_quant.sf	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d9af452d-1922-4e08-8cb6-b1ff1a94723d	5eddf2a4564fa1c558d06ba7cfdec095	ZCCHC9-BGRSLV05-51_Signal.UniqueMultiple.strand-.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
d9cda718-400f-4f6f-be31-dd7cb4e13165	fde17346a381180f06e3921dbe0dc0dc	ZRANB2-BGRSLV02-21_Signal.UniqueMultiple.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
da051909-a393-4a8e-b39c-3f529b5cc663	25e256973dd71e82a783ce0fe1e3ede7	GTF3C4-BGRSDLV02-34_Signal.Unique.strand+.bw	AnVIL_ENCORE_RS293	reference_assembly	GRCh38 + Gencode40	not_classified	keep	no
