file_name	dataset	slot	azul_value	our_value	recommendation	azul_in_vocab
IGVFFI1100OCHD.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5551ZLZZ.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8434JOOO.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7137TLTJ.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4730RNDV.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI3483HOSB.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6294FKPM.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0626TEXS.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0416BZLJ.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4719ZFAE.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6297ZMUT.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5660TWID.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7519WCJA.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5628VDDT.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9112HPLS.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2080CCOM.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2840EAIL.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2097OLCP.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9181PWED.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6961JDIF.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9058GGEZ.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9452HSVO.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4192PJAR.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI3020UCDW.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5296SDLI.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5288RZOU.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0067XCME.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6941NTCB.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5782BCWN.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1816JUBA.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5737PCCG.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1453PCRA.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1607FWXX.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0636OYDA.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI3612OMPP.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4633NNGL.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5539RMRA.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI3343ELHB.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2722SPHJ.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1422IYYU.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8936EVHB.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI3203LXON.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6801ZTTP.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1639ZAJZ.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6189OBND.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8099NMRL.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2577MOHX.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7326JANR.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6291FFQZ.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8043FFMM.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8384KSVH.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9162MKGQ.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7667YORH.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0621WOVX.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI3410GOII.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6500SBTN.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2504CNSG.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8010UCBF.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7019RANP.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9748TRUW.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8750RHJL.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8190HXEA.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2791SMEV.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7256AJTI.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2046MNHT.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1461EMXY.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2514ZMCP.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2914UHML.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9385VMQW.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0555NVCH.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2939ZRDI.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7234XOAJ.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9723QNWX.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9757YVXZ.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1399LXZR.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5637EJLC.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0336OHRJ.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0939JEJI.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5550JTNZ.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7469LUZU.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6553MAUG.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4563SUVT.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI3178QUBJ.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1490CGNG.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7261SMGR.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9020MSYE.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8959LETE.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI3650UECM.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9240VYIK.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5834WQEZ.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0033UEAZ.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7768FCGT.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6954OFQV.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0994VKRW.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1467PTXW.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8105GSPN.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5928VRYG.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0627BQON.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5824JBBS.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7071WPUE.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2983FZXW.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7856GCTM.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1089WATZ.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0196JACG.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5831KJEX.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2208BBCD.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6921TGAX.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5494CLBS.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4587FROJ.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7153HRNN.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8028EJMW.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8470ANGD.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5329UBFA.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6440EIJG.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5245ROBM.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9452FBVV.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1975OQUN.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9501XWZQ.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5906AIED.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2393XTIC.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7345PXKW.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2543EZVF.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6515JVMB.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6738PCRY.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2684YEZM.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5479JGGH.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4318VTIA.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI3475OREG.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5070ONET.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0079PWJK.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7172CWLG.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1905VDHL.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0149RMYL.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4502YFSI.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6891XGWM.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5879FSBN.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7806OBJZ.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2236TCOS.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8539UVGV.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI3442RTEH.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8473NQDG.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2709RFYH.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7642DLOA.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4240XZIQ.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6613YGRD.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0260YEOG.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1382YXDT.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6827VHXO.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI3776IRRG.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6437FNYY.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5165YLGC.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8271GEDB.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0055IKMM.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1266QTEA.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI3395PZNT.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5642XNZR.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1262RXOT.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5392LKJA.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4527HMWV.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5899LGQV.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4221OGKP.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2285IZXH.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8707OEJU.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2663JQUA.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4454OWTM.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9388JLCZ.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1254CZAZ.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2741KFBG.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9684TAYY.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2211LCUV.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7600TSAO.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0383FJXZ.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6570IFDX.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1521XXZJ.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI3135SNAX.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2149LVCQ.fastq.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
